student_id,course_code,comment,sentiment
101039,DS100,The material was very well organised. The worked examples helped a lot. The module ran on Tuesday mornings.,positive
101040,DS100,Overall the module was rushed at the end. The pace was not right for me. Attendance was taken every week.,negative
101041,DS100,I found the course really engaging. The pace was about right for me. Rooms were sometimes too small.,negative
101042,DS100,The lab sessions were hard to follow. More worked examples would help. The module ran on Tuesday mornings.,negative
101043,DS100,Overall the module was really engaging. I would recommend it to next year's cohort. The dataset used in labs was helpful.,positive
101044,DS100,Week to week the course felt disconnected from the labs. The statistics section needed more time. Recordings appeared a few days late.,negative
101046,DS100,I found the course hard to follow. The statistics section needed more time. The dataset used in labs was helpful.,negative
101050,DS100,The material was poorly organised. The pace was not right for me. Recordings appeared a few days late.,negative
101051,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101056,DS100,The lab sessions were clear. Feedback on assignments was fast and useful. Attendance was taken every week.,positive
101058,DS100,I found the course disconnected from the labs. I struggled to keep up after week 6. Assessment deadlines clustered in week 10.,negative
101060,DS100,Overall the module was disconnected from the labs. I struggled to keep up after week 6. The module ran on Tuesday mornings.,negative
101061,DS100,"Not clear at all in week 1, but it became well structured later on.",positive
101064,DS100,Really engaging lecturer. The course itself was poorly organised.,negative
101066,DS100,Teaching on this course was far too fast. I struggled to keep up after week 6. The dataset used in labs was helpful.,negative
101067,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101069,DS100,I found the course poorly organised. I struggled to keep up after week 6. Recordings appeared a few days late.,negative
101070,DS100,The lectures were really engaging. The capstone was the best part. The reading list was long.,positive
101075,DS100,Teaching on this course was not well structured. More worked examples would help. The reading list was long.,negative
101078,DS100,Week to week the course felt really engaging. The pace was about right for me. Attendance was taken every week.,positive
101079,DS100,The best part was the capstone. Everything before it was hard to follow.,negative
101080,DS100,Teaching on this course was well structured. The capstone was the best part. Recordings appeared a few days late.,positive
101081,DS100,Overall the module was clear and well paced. The pace was about right for me. Assessment deadlines clustered in week 10.,positive
101082,DS100,The lab sessions were genuinely excellent. The capstone was the best part. Assessment deadlines clustered in week 10.,positive
101085,DS100,The lectures were not well structured. The pace was not right for me. Recordings appeared a few days late.,negative
101087,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101088,DS100,The lectures were clear but the labs were rushed at the end. I would still recommend it.,positive
101089,DS100,Teaching on this course was the best this term. The capstone was the best part. Recordings appeared a few days late.,positive
101090,DS100,The lectures were clear but the labs were rushed at the end. I would still recommend it.,positive
101092,DS100,Week to week the course felt rushed at the end. The pace was not right for me. Recordings appeared a few days late.,negative
101093,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101095,DS100,Teaching on this course was disconnected from the labs. The statistics section needed more time. Assessment deadlines clustered in week 10.,positive
101097,DS100,The lectures were not clear at all. The pace was not right for me. Recordings appeared a few days late.,negative
101098,DS100,Teaching on this course was clear and well paced. Feedback on assignments was fast and useful. Attendance was taken every week.,positive
101099,DS100,Teaching on this course was disconnected from the labs. I never understood the modelling week. Assessment deadlines clustered in week 10.,negative
101100,DS100,Week to week the course felt not clear at all. I struggled to keep up after week 6. Recordings appeared a few days late.,negative
101103,DS100,The lectures were clear but the labs were rushed at the end. I would still recommend it.,positive
101104,DS100,Overall the module was very well organised. The capstone was the best part. Assessment deadlines clustered in week 10.,positive
101106,DS100,The material was the best this term. The pace was about right for me. The module ran on Tuesday mornings.,positive
101108,DS100,Overall the module was very well organised. The pace was about right for me. Attendance was taken every week.,positive
101109,DS100,The lectures were hard to follow. The pace was not right for me. The dataset used in labs was helpful.,negative
101111,DS100,The material was well structured. I would recommend it to next year's cohort. Recordings appeared a few days late.,positive
101113,DS100,"Engaging material, but not enough time on the statistics section. I never understood the modelling week.",negative
101114,DS100,The lectures were really engaging. The worked examples helped a lot. Rooms were sometimes too small.,positive
101115,DS100,Overall the module was really engaging. The worked examples helped a lot. The module ran on Tuesday mornings.,positive
101117,DS100,The lab sessions were the best this term. Feedback on assignments was fast and useful. Assessment deadlines clustered in week 10.,negative
101118,DS100,Overall the module was clear. The capstone was the best part. The dataset used in labs was helpful.,positive
101120,DS100,The material was poorly organised. The statistics section needed more time. The module ran on Tuesday mornings.,negative
101123,DS100,Teaching on this course was disconnected from the labs. The statistics section needed more time. Rooms were sometimes too small.,negative
101124,DS100,I found the course very well organised. Feedback on assignments was fast and useful. Attendance was taken every week.,negative
101125,DS100,The lab sessions were hard to follow. I struggled to keep up after week 6. Assessment deadlines clustered in week 10.,negative
101126,DS100,I found the course very well organised. The capstone was the best part. The reading list was long.,positive
101128,DS100,I found the course far too fast. I struggled to keep up after week 6. Recordings appeared a few days late.,negative
101129,DS100,Overall the module was rushed at the end. More worked examples would help. Attendance was taken every week.,negative
101131,DS100,The lectures were the best this term. The worked examples helped a lot. The module ran on Tuesday mornings.,positive
101134,DS100,The lectures were genuinely excellent. The capstone was the best part. The dataset used in labs was helpful.,positive
101135,DS100,Overall the module was clear. Feedback on assignments was fast and useful. Recordings appeared a few days late.,positive
101136,DS100,The lectures were clear but the labs were rushed at the end. I would still recommend it.,positive
101137,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101138,DS100,I found the course disconnected from the labs. I never understood the modelling week. Rooms were sometimes too small.,negative
101140,DS100,"Not clear at all in week 1, but it became well structured later on.",positive
101141,DS100,Teaching on this course was the best this term. The worked examples helped a lot. The reading list was long.,positive
101142,DS100,Week to week the course felt hard to follow. I struggled to keep up after week 6. Attendance was taken every week.,negative
101143,DS100,Week to week the course felt disconnected from the labs. I struggled to keep up after week 6. Recordings appeared a few days late.,negative
101144,DS100,Overall the module was far too fast. I struggled to keep up after week 6. Attendance was taken every week.,negative
101145,DS100,Really engaging lecturer. The course itself was poorly organised.,negative
101148,DS100,The material was clear. Feedback on assignments was fast and useful. The module ran on Tuesday mornings.,positive
101149,DS100,I found the course clear and well paced. The worked examples helped a lot. Attendance was taken every week.,positive
101151,DS100,Teaching on this course was rushed at the end. More worked examples would help. Recordings appeared a few days late.,negative
101153,DS100,Week to week the course felt poorly organised. I never understood the modelling week. Rooms were sometimes too small.,negative
101155,DS100,I found the course well structured. I would recommend it to next year's cohort. Assessment deadlines clustered in week 10.,positive
101156,DS100,"Engaging material, but not enough time on the statistics section. I never understood the modelling week.",negative
101157,DS100,Overall the module was very well organised. The pace was about right for me. Attendance was taken every week.,positive
101159,DS100,Overall the module was genuinely excellent. The capstone was the best part. The dataset used in labs was helpful.,positive
101162,DS100,The material was well structured. The worked examples helped a lot. The dataset used in labs was helpful.,positive
101163,DS100,"Not clear at all in week 1, but it became well structured later on.",positive
101164,DS100,The lab sessions were well structured. I would recommend it to next year's cohort. The reading list was long.,positive
101165,DS100,Overall the module was not clear at all. I struggled to keep up after week 6. Recordings appeared a few days late.,negative
101167,DS100,Week to week the course felt well structured. The capstone was the best part. The reading list was long.,positive
101168,DS100,The material was rushed at the end. More worked examples would help. Recordings appeared a few days late.,negative
101170,DS100,The lab sessions were clear. I would recommend it to next year's cohort. The dataset used in labs was helpful.,negative
101173,DS100,The lab sessions were clear and well paced. The capstone was the best part. Rooms were sometimes too small.,positive
101175,DS100,I found the course disconnected from the labs. The pace was not right for me. Recordings appeared a few days late.,negative
101180,DS100,"Not clear at all in week 1, but it became well structured later on.",positive
101181,DS100,"Not clear at all in week 1, but it became well structured later on.",positive
101182,DS100,I found the course far too fast. The pace was not right for me. The module ran on Tuesday mornings.,negative
101183,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101184,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101185,DS100,The best part was the capstone. Everything before it was hard to follow.,negative
101186,DS100,Overall the module was rushed at the end. I struggled to keep up after week 6. Rooms were sometimes too small.,negative
101189,DS100,Overall the module was well structured. I would recommend it to next year's cohort. Rooms were sometimes too small.,positive
101190,DS100,The lectures were not clear at all. I struggled to keep up after week 6. The module ran on Tuesday mornings.,negative
101191,DS100,The best part was the capstone. Everything before it was hard to follow.,negative
101193,DS100,Teaching on this course was well structured. The worked examples helped a lot. Attendance was taken every week.,positive
101194,DS100,The lab sessions were really engaging. The worked examples helped a lot. The dataset used in labs was helpful.,positive
101195,DS100,"Well organised, though I struggled to keep up after week 6. The worked examples helped a lot.",positive
101198,DS100,Teaching on this course was well structured. The pace was about right for me. Recordings appeared a few days late.,positive
101200,DS100,I found the course genuinely excellent. The capstone was the best part. The dataset used in labs was helpful.,positive
